station	CO	country	area	long	lat
DE0705A	0.657	GERMANY	urban	10.02	53.52
DE0705A	0.499	GERMANY	urban	10.02	53.52
DE0705A	0.453	GERMANY	urban	10.02	53.52
DE0705A	0.6	GERMANY	urban	10.02	53.52
DE0705A	0.453	GERMANY	urban	10.02	53.52
DE0705A	0.341	GERMANY	urban	10.02	53.52
DE0705A	0.442	GERMANY	urban	10.02	53.52
DE0705A	0.341	GERMANY	urban	10.02	53.52
DE0706A	0.169	GERMANY	urban	10.02	53.49
DE0706A	0.247	GERMANY	urban	10.02	53.49
DE0706A	0.17	GERMANY	urban	10.02	53.49
DE0713A	0.551	GERMANY	urban	10.02	53.56
DE0713A	0.748	GERMANY	urban	10.02	53.56
DE0713A	0.549	GERMANY	urban	10.02	53.56
DE0715A	1.069	GERMANY	urban	13.35	52.54
DE0715A	1.721	GERMANY	urban	13.35	52.54
DE0715A	1.064	GERMANY	urban	13.35	52.54
DE0715A	1.06	GERMANY	urban	13.35	52.54
DE0715A	1.831	GERMANY	urban	13.35	52.54
DE0715A	1.058	GERMANY	urban	13.35	52.54
DE0715A	0.531	GERMANY	urban	13.35	52.54
DE0715A	0.766	GERMANY	urban	13.35	52.54
DE0715A	0.529	GERMANY	urban	13.35	52.54
DE0715A	0.571	GERMANY	urban	13.35	52.54
DE0715A	0.78	GERMANY	urban	13.35	52.54
DE0715A	0.572	GERMANY	urban	13.35	52.54
DE0715A	0.559	GERMANY	urban	13.35	52.54
DE0715A	0.75	GERMANY	urban	13.35	52.54
DE0715A	0.561	GERMANY	urban	13.35	52.54
DE0715A	0.177	GERMANY	urban	13.35	52.54
DE0715A	0.308	GERMANY	urban	13.35	52.54
DE0715A	0.176	GERMANY	urban	13.35	52.54
DE0715A	0.159	GERMANY	urban	13.35	52.54
DE0715A	0.267	GERMANY	urban	13.35	52.54
DE0715A	0.158	GERMANY	urban	13.35	52.54
DE0715A	0.137	GERMANY	urban	13.35	52.54
DE0715A	0.222	GERMANY	urban	13.35	52.54
DE0715A	0.137	GERMANY	urban	13.35	52.54
DE0715A	0.135	GERMANY	urban	13.35	52.54
DE0715A	0.232	GERMANY	urban	13.35	52.54
DE0715A	0.135	GERMANY	urban	13.35	52.54
DE0720A	0.906	GERMANY	urban	8.43	49.32
DE0720A	1.412	GERMANY	urban	8.43	49.32
DE0720A	0.905	GERMANY	urban	8.43	49.32
DE0720A	0.725	GERMANY	urban	8.43	49.32
DE0720A	1.139	GERMANY	urban	8.43	49.32
DE0720A	0.724	GERMANY	urban	8.43	49.32
DE0720A	0.665	GERMANY	urban	8.43	49.32
DE0720A	1.034	GERMANY	urban	8.43	49.32
DE0720A	0.665	GERMANY	urban	8.43	49.32
DE0720A	0.634	GERMANY	urban	8.43	49.32
DE0720A	0.975	GERMANY	urban	8.43	49.32
DE0720A	0.634	GERMANY	urban	8.43	49.32
DE0720A	0.61	GERMANY	urban	8.43	49.32
DE0720A	0.95	GERMANY	urban	8.43	49.32
DE0720A	0.609	GERMANY	urban	8.43	49.32
DE0720A	0.517	GERMANY	urban	8.43	49.32
DE0720A	0.749	GERMANY	urban	8.43	49.32
DE0720A	0.517	GERMANY	urban	8.43	49.32
DE0720A	0.504	GERMANY	urban	8.43	49.32
DE0720A	0.74	GERMANY	urban	8.43	49.32
DE0720A	0.504	GERMANY	urban	8.43	49.32
DE0736A	0.808	GERMANY	urban	12.14	48.54
DE0736A	1.176	GERMANY	urban	12.14	48.54
DE0736A	0.808	GERMANY	urban	12.14	48.54
DE0736A	0.397	GERMANY	urban	12.14	48.54
DE0736A	0.655	GERMANY	urban	12.14	48.54
DE0736A	0.397	GERMANY	urban	12.14	48.54
DE0736A	0.364	GERMANY	urban	12.14	48.54
DE0736A	0.594	GERMANY	urban	12.14	48.54
DE0736A	0.364	GERMANY	urban	12.14	48.54
DE0736A	0.387	GERMANY	urban	12.14	48.54
DE0736A	0.557	GERMANY	urban	12.14	48.54
DE0736A	0.388	GERMANY	urban	12.14	48.54
DE0736A	0.816	GERMANY	urban	12.14	48.54
DE0736A	1.17	GERMANY	urban	12.14	48.54
DE0736A	0.811	GERMANY	urban	12.14	48.54
DE0740A	0.805	GERMANY	urban	7.76	49.44
DE0740A	14.095	GERMANY	urban	7.76	49.44
DE0740A	8.006	GERMANY	urban	7.76	49.44
DE0740A	0.798	GERMANY	urban	7.76	49.44
DE0740A	1.441	GERMANY	urban	7.76	49.44
DE0740A	0.792	GERMANY	urban	7.76	49.44
DE0740A	0.585	GERMANY	urban	7.76	49.44
DE0740A	0.804	GERMANY	urban	7.76	49.44
DE0740A	0.587	GERMANY	urban	7.76	49.44
DE0740A	0.501	GERMANY	urban	7.76	49.44
DE0740A	0.69	GERMANY	urban	7.76	49.44
DE0740A	0.501	GERMANY	urban	7.76	49.44
DE0740A	0.46	GERMANY	urban	7.76	49.44
DE0740A	0.639	GERMANY	urban	7.76	49.44
DE0740A	0.46	GERMANY	urban	7.76	49.44
DE0740A	0.423	GERMANY	urban	7.76	49.44
DE0740A	0.58	GERMANY	urban	7.76	49.44
DE0740A	0.423	GERMANY	urban	7.76	49.44
DE0740A	0.435	GERMANY	urban	7.76	49.44
DE0740A	0.586	GERMANY	urban	7.76	49.44
DE0740A	0.435	GERMANY	urban	7.76	49.44
DE0740A	0.371	GERMANY	urban	7.76	49.44
DE0740A	0.492	GERMANY	urban	7.76	49.44
DE0740A	0.37	GERMANY	urban	7.76	49.44
DE0740A	0.366	GERMANY	urban	7.76	49.44
DE0740A	0.483	GERMANY	urban	7.76	49.44
DE0740A	0.366	GERMANY	urban	7.76	49.44
DE0741A	1.361	GERMANY	urban	6.64	49.75
DE0741A	23.753	GERMANY	urban	6.64	49.75
DE0741A	13.587	GERMANY	urban	6.64	49.75
DE0741A	0.864	GERMANY	urban	6.64	49.75
DE0741A	1.863	GERMANY	urban	6.64	49.75
DE0741A	0.858	GERMANY	urban	6.64	49.75
DE0741A	0.876	GERMANY	urban	6.64	49.75
DE0741A	1.32	GERMANY	urban	6.64	49.75
DE0741A	0.875	GERMANY	urban	6.64	49.75
DE0741A	0.784	GERMANY	urban	6.64	49.75
DE0741A	1.168	GERMANY	urban	6.64	49.75
DE0741A	0.784	GERMANY	urban	6.64	49.75
DE0741A	0.704	GERMANY	urban	6.64	49.75
DE0741A	1.009	GERMANY	urban	6.64	49.75
DE0741A	0.704	GERMANY	urban	6.64	49.75
DE0741A	0.638	GERMANY	urban	6.64	49.75
DE0741A	0.93	GERMANY	urban	6.64	49.75
DE0741A	0.638	GERMANY	urban	6.64	49.75
DE0741A	0.617	GERMANY	urban	6.64	49.75
DE0741A	0.896	GERMANY	urban	6.64	49.75
DE0741A	0.617	GERMANY	urban	6.64	49.75
DE0741A	0.584	GERMANY	urban	6.64	49.75
DE0741A	0.831	GERMANY	urban	6.64	49.75
DE0741A	0.584	GERMANY	urban	6.64	49.75
DE0741A	0.533	GERMANY	urban	6.64	49.75
DE0741A	0.745	GERMANY	urban	6.64	49.75
DE0741A	0.533	GERMANY	urban	6.64	49.75
DE0742A	0.498	GERMANY	urban	13.43	52.48
DE0742A	0.716	GERMANY	urban	13.43	52.48
DE0742A	0.498	GERMANY	urban	13.43	52.48
DE0742A	0.474	GERMANY	urban	13.43	52.48
DE0742A	0.698	GERMANY	urban	13.43	52.48
DE0742A	0.474	GERMANY	urban	13.43	52.48
DE0742A	0.347	GERMANY	urban	13.43	52.48
DE0742A	0.519	GERMANY	urban	13.43	52.48
DE0742A	0.349	GERMANY	urban	13.43	52.48
DE0742A	0.138	GERMANY	urban	13.43	52.48
DE0742A	0.221	GERMANY	urban	13.43	52.48
DE0742A	0.138	GERMANY	urban	13.43	52.48
DE0742A	0.147	GERMANY	urban	13.43	52.48
DE0742A	0.246	GERMANY	urban	13.43	52.48
DE0742A	0.147	GERMANY	urban	13.43	52.48
DE0742A	0.127	GERMANY	urban	13.43	52.48
DE0742A	0.188	GERMANY	urban	13.43	52.48
DE0742A	0.127	GERMANY	urban	13.43	52.48
DE0742A	0.123	GERMANY	urban	13.43	52.48
DE0742A	0.195	GERMANY	urban	13.43	52.48
DE0742A	0.123	GERMANY	urban	13.43	52.48
DE0744A	0.83	GERMANY	urban	13.4	52.49
DE0744A	1.321	GERMANY	urban	13.4	52.49
DE0744A	0.833	GERMANY	urban	13.4	52.49
DE0744A	1.014	GERMANY	urban	13.4	52.49
DE0744A	1.643	GERMANY	urban	13.4	52.49
DE0744A	1.01	GERMANY	urban	13.4	52.49
DE0745A	0.285	GERMANY	urban	8.7	48.89
DE0745A	0.433	GERMANY	urban	8.7	48.89
DE0745A	0.285	GERMANY	urban	8.7	48.89
DE0745A	0.249	GERMANY	urban	8.7	48.89
DE0745A	0.388	GERMANY	urban	8.7	48.89
DE0745A	0.248	GERMANY	urban	8.7	48.89
DE0745A	0.252	GERMANY	urban	8.7	48.89
DE0745A	0.374	GERMANY	urban	8.7	48.89
DE0745A	0.252	GERMANY	urban	8.7	48.89
DE0745A	0.38	GERMANY	urban	8.7	48.89
DE0745A	0.581	GERMANY	urban	8.7	48.89
DE0745A	0.38	GERMANY	urban	8.7	48.89
DE0745A	0.357	GERMANY	urban	8.7	48.89
DE0745A	0.549	GERMANY	urban	8.7	48.89
DE0745A	0.358	GERMANY	urban	8.7	48.89
DE0745A	0.312	GERMANY	urban	8.7	48.89
DE0745A	0.47	GERMANY	urban	8.7	48.89
DE0745A	0.312	GERMANY	urban	8.7	48.89
DE0745A	0.317	GERMANY	urban	8.7	48.89
DE0745A	0.469	GERMANY	urban	8.7	48.89
DE0745A	0.317	GERMANY	urban	8.7	48.89
DE0746A	0.394	GERMANY	urban	8.65	49.55
DE0746A	0.564	GERMANY	urban	8.65	49.55
DE0746A	0.395	GERMANY	urban	8.65	49.55
DE0746A	0.323	GERMANY	urban	8.65	49.55
DE0746A	0.463	GERMANY	urban	8.65	49.55
DE0746A	0.323	GERMANY	urban	8.65	49.55
DE0748A	0.403	GERMANY	urban	9.01	48.69
DE0748A	0.606	GERMANY	urban	9.01	48.69
DE0748A	0.403	GERMANY	urban	9.01	48.69
DE0748A	0.33	GERMANY	urban	9.01	48.69
DE0748A	0.509	GERMANY	urban	9.01	48.69
DE0748A	0.33	GERMANY	urban	9.01	48.69
DE0748A	0.312	GERMANY	urban	9.01	48.69
DE0748A	0.46	GERMANY	urban	9.01	48.69
DE0748A	0.312	GERMANY	urban	9.01	48.69
DE0748A	0.303	GERMANY	urban	9.01	48.69
DE0748A	0.462	GERMANY	urban	9.01	48.69
DE0748A	0.302	GERMANY	urban	9.01	48.69
DE0748A	0.311	GERMANY	urban	9.01	48.69
DE0748A	0.478	GERMANY	urban	9.01	48.69
DE0748A	0.311	GERMANY	urban	9.01	48.69
DE0748A	0.262	GERMANY	urban	9.01	48.69
DE0748A	0.407	GERMANY	urban	9.01	48.69
DE0748A	0.263	GERMANY	urban	9.01	48.69
DE0748A	0.265	GERMANY	urban	9.01	48.69
DE0748A	0.403	GERMANY	urban	9.01	48.69
DE0748A	0.265	GERMANY	urban	9.01	48.69
DE0750A	0.522	GERMANY	urban	10.89	48.37
DE0750A	0.827	GERMANY	urban	10.89	48.37
DE0750A	0.521	GERMANY	urban	10.89	48.37
DE0750A	0.487	GERMANY	urban	10.89	48.37
DE0750A	0.771	GERMANY	urban	10.89	48.37
DE0750A	0.488	GERMANY	urban	10.89	48.37
DE0750A	0.591	GERMANY	urban	10.89	48.37
DE0750A	0.88	GERMANY	urban	10.89	48.37
DE0750A	0.591	GERMANY	urban	10.89	48.37
DE0750A	0.556	GERMANY	urban	10.89	48.37
DE0750A	0.847	GERMANY	urban	10.89	48.37
DE0750A	0.556	GERMANY	urban	10.89	48.37
DE0750A	0.602	GERMANY	urban	10.89	48.37
DE0750A	0.941	GERMANY	urban	10.89	48.37
DE0750A	0.599	GERMANY	urban	10.89	48.37
DE0751A	0.808	GERMANY	urban	11.09	49.44
DE0751A	1.112	GERMANY	urban	11.09	49.44
DE0751A	0.807	GERMANY	urban	11.09	49.44
DE0751A	0.764	GERMANY	urban	11.09	49.44
DE0751A	1.037	GERMANY	urban	11.09	49.44
DE0751A	0.764	GERMANY	urban	11.09	49.44
DE0751A	0.745	GERMANY	urban	11.09	49.44
DE0751A	1.014	GERMANY	urban	11.09	49.44
DE0751A	0.745	GERMANY	urban	11.09	49.44
DE0751A	0.747	GERMANY	urban	11.09	49.44
DE0751A	0.976	GERMANY	urban	11.09	49.44
DE0751A	0.749	GERMANY	urban	11.09	49.44
DE0751A	0.688	GERMANY	urban	11.09	49.44
DE0751A	0.898	GERMANY	urban	11.09	49.44
DE0751A	0.688	GERMANY	urban	11.09	49.44
DE0751A	0.566	GERMANY	urban	11.09	49.44
DE0751A	0.764	GERMANY	urban	11.09	49.44
DE0751A	0.566	GERMANY	urban	11.09	49.44
DE0751A	0.434	GERMANY	urban	11.09	49.44
DE0751A	0.576	GERMANY	urban	11.09	49.44
DE0751A	0.434	GERMANY	urban	11.09	49.44
DE0758A	0.635	GERMANY	urban	14.97	51.15
DE0758A	0.547	GERMANY	urban	14.97	51.15
DE0758A	0.921	GERMANY	urban	14.97	51.15
DE0758A	0.55	GERMANY	urban	14.97	51.15
DE0758A	0.488	GERMANY	urban	14.97	51.15
DE0758A	0.864	GERMANY	urban	14.97	51.15
DE0758A	0.494	GERMANY	urban	14.97	51.15
DE0758A	0.44	GERMANY	urban	14.97	51.15
DE0758A	0.756	GERMANY	urban	14.97	51.15
DE0758A	0.44	GERMANY	urban	14.97	51.15
DE0758A	0.679	GERMANY	urban	14.97	51.15
DE0758A	0.985	GERMANY	urban	14.97	51.15
DE0758A	0.678	GERMANY	urban	14.97	51.15
DE0758A	0.753	GERMANY	urban	14.97	51.15
DE0758A	1.127	GERMANY	urban	14.97	51.15
DE0758A	0.756	GERMANY	urban	14.97	51.15
DE0758A	0.638	GERMANY	urban	14.97	51.15
DE0758A	0.936	GERMANY	urban	14.97	51.15
DE0758A	0.637	GERMANY	urban	14.97	51.15
DE0758A	0.636	GERMANY	urban	14.97	51.15
DE0758A	0.92	GERMANY	urban	14.97	51.15
DE0762A	0.55	GERMANY	urban	7.58	51.44
DE0762A	0.375	GERMANY	urban	7.58	51.44
DE0762A	0.48	GERMANY	urban	7.58	51.44
DE0762A	0.686	GERMANY	urban	7.58	51.44
DE0762A	0.478	GERMANY	urban	7.58	51.44
DE0762A	0.348	GERMANY	urban	7.58	51.44
DE0762A	0.525	GERMANY	urban	7.58	51.44
DE0762A	0.348	GERMANY	urban	7.58	51.44
DE0762A	0.374	GERMANY	urban	7.58	51.44
DE0764A	0.416	GERMANY	urban	6.69	51.18
DE0764A	0.604	GERMANY	urban	6.69	51.18
DE0764A	0.417	GERMANY	urban	6.69	51.18
DE0764A	0.308	GERMANY	urban	6.69	51.18
DE0764A	0.45	GERMANY	urban	6.69	51.18
DE0764A	0.308	GERMANY	urban	6.69	51.18
DE0764A	0.32	GERMANY	urban	6.69	51.18
DE0764A	0.472	GERMANY	urban	6.69	51.18
DE0764A	0.32	GERMANY	urban	6.69	51.18
DE0764A	0.284	GERMANY	urban	6.69	51.18
DE0764A	0.402	GERMANY	urban	6.69	51.18
DE0764A	0.284	GERMANY	urban	6.69	51.18
DE0765A	0.355	GERMANY	urban	13.35	52.48
DE0765A	0.541	GERMANY	urban	13.35	52.48
DE0765A	0.356	GERMANY	urban	13.35	52.48
DE0765A	0.345	GERMANY	urban	13.35	52.48
DE0765A	0.547	GERMANY	urban	13.35	52.48
DE0765A	0.344	GERMANY	urban	13.35	52.48
DE0765A	0.329	GERMANY	urban	13.35	52.48
DE0765A	0.511	GERMANY	urban	13.35	52.48
DE0765A	0.331	GERMANY	urban	13.35	52.48
DE0773A	0.733	GERMANY	urban	13.28	52.51
DE0773A	1.1	GERMANY	urban	13.28	52.51
DE0773A	0.734	GERMANY	urban	13.28	52.51
DE0773A	0.659	GERMANY	urban	13.28	52.51
DE0773A	0.97	GERMANY	urban	13.28	52.51
DE0773A	0.658	GERMANY	urban	13.28	52.51
DE0773A	0.686	GERMANY	urban	13.28	52.51
DE0773A	0.993	GERMANY	urban	13.28	52.51
DE0773A	0.684	GERMANY	urban	13.28	52.51
DE0773A	0.382	GERMANY	urban	13.28	52.51
DE0773A	0.715	GERMANY	urban	13.28	52.51
DE0773A	0.383	GERMANY	urban	13.28	52.51
DE0773A	0.301	GERMANY	urban	13.28	52.51
DE0773A	0.533	GERMANY	urban	13.28	52.51
DE0773A	0.301	GERMANY	urban	13.28	52.51
DE0773A	0.198	GERMANY	urban	13.28	52.51
DE0773A	0.345	GERMANY	urban	13.28	52.51
DE0773A	0.198	GERMANY	urban	13.28	52.51
DE0782A	0.392	GERMANY	urban	7.85	48
DE0782A	0.594	GERMANY	urban	7.85	48
DE0782A	0.392	GERMANY	urban	7.85	48
DE0782A	0.305	GERMANY	urban	7.85	48
DE0782A	0.449	GERMANY	urban	7.85	48
DE0782A	0.305	GERMANY	urban	7.85	48
DE0783A	0.552	GERMANY	urban	9.48	47.66
DE0783A	1.074	GERMANY	urban	9.48	47.66
DE0783A	0.55	GERMANY	urban	9.48	47.66
DE0783A	0.212	GERMANY	urban	9.48	47.66
DE0783A	0.434	GERMANY	urban	9.48	47.66
DE0783A	0.218	GERMANY	urban	9.48	47.66
DE0783A	0.357	GERMANY	urban	9.48	47.66
DE0783A	0.55	GERMANY	urban	9.48	47.66
DE0783A	0.357	GERMANY	urban	9.48	47.66
DE0783A	0.334	GERMANY	urban	9.48	47.66
DE0783A	0.526	GERMANY	urban	9.48	47.66
DE0783A	0.333	GERMANY	urban	9.48	47.66
DE0783A	0.285	GERMANY	urban	9.48	47.66
DE0783A	0.442	GERMANY	urban	9.48	47.66
DE0783A	0.285	GERMANY	urban	9.48	47.66
DE0783A	0.292	GERMANY	urban	9.48	47.66
DE0783A	0.433	GERMANY	urban	9.48	47.66
DE0783A	0.292	GERMANY	urban	9.48	47.66
DE0783A	0.333	GERMANY	urban	9.48	47.66
DE0783A	0.518	GERMANY	urban	9.48	47.66
DE0783A	0.333	GERMANY	urban	9.48	47.66
DE0783A	0.308	GERMANY	urban	9.48	47.66
DE0783A	0.508	GERMANY	urban	9.48	47.66
DE0783A	0.307	GERMANY	urban	9.48	47.66
DE0783A	0.28	GERMANY	urban	9.48	47.66
DE0783A	0.463	GERMANY	urban	9.48	47.66
DE0783A	0.28	GERMANY	urban	9.48	47.66
DE0784A	0.48	GERMANY	urban	9.05	48.52
DE0784A	0.837	GERMANY	urban	9.05	48.52
DE0784A	0.48	GERMANY	urban	9.05	48.52
DE0784A	0.453	GERMANY	urban	9.05	48.52
DE0784A	0.762	GERMANY	urban	9.05	48.52
DE0784A	0.452	GERMANY	urban	9.05	48.52
DE0784A	0.401	GERMANY	urban	9.05	48.52
DE0784A	0.66	GERMANY	urban	9.05	48.52
DE0784A	0.4	GERMANY	urban	9.05	48.52
DE0784A	1.008	GERMANY	urban	9.05	48.52
DE0784A	1.703	GERMANY	urban	9.05	48.52
DE0784A	1.002	GERMANY	urban	9.05	48.52
DE0800A	0.54	GERMANY	urban	10.96	50.26
DE0800A	0.973	GERMANY	urban	10.96	50.26
DE0800A	0.54	GERMANY	urban	10.96	50.26
DE0800A	0.45	GERMANY	urban	10.96	50.26
DE0800A	0.838	GERMANY	urban	10.96	50.26
DE0800A	0.45	GERMANY	urban	10.96	50.26
DE0800A	0.461	GERMANY	urban	10.96	50.26
DE0800A	0.836	GERMANY	urban	10.96	50.26
DE0800A	0.461	GERMANY	urban	10.96	50.26
DE0800A	0.437	GERMANY	urban	10.96	50.26
DE0800A	0.753	GERMANY	urban	10.96	50.26
DE0800A	0.437	GERMANY	urban	10.96	50.26
DE0800A	0.449	GERMANY	urban	10.96	50.26
DE0800A	0.774	GERMANY	urban	10.96	50.26
DE0800A	0.448	GERMANY	urban	10.96	50.26
DE0800A	0.352	GERMANY	urban	10.96	50.26
DE0800A	0.625	GERMANY	urban	10.96	50.26
DE0800A	0.352	GERMANY	urban	10.96	50.26
DE0800A	0.387	GERMANY	urban	10.96	50.26
DE0800A	0.668	GERMANY	urban	10.96	50.26
DE0800A	0.386	GERMANY	urban	10.96	50.26
DE0808A	0.381	GERMANY	urban	13.26	52.53
DE0808A	0.728	GERMANY	urban	13.26	52.53
DE0808A	0.383	GERMANY	urban	13.26	52.53
DE0808A	0.455	GERMANY	urban	13.26	52.53
DE0808A	0.838	GERMANY	urban	13.26	52.53
DE0808A	0.453	GERMANY	urban	13.26	52.53
DE0819A	0.361	GERMANY	urban	9.69	50.55
DE0819A	0.546	GERMANY	urban	9.69	50.55
DE0819A	0.361	GERMANY	urban	9.69	50.55
DE0819A	0.529	GERMANY	urban	9.69	50.55
DE0819A	0.804	GERMANY	urban	9.69	50.55
DE0819A	0.529	GERMANY	urban	9.69	50.55
DE0819A	0.509	GERMANY	urban	9.69	50.55
DE0819A	0.786	GERMANY	urban	9.69	50.55
DE0819A	0.509	GERMANY	urban	9.69	50.55
DE0819A	0.488	GERMANY	urban	9.69	50.55
DE0819A	0.744	GERMANY	urban	9.69	50.55
DE0819A	0.488	GERMANY	urban	9.69	50.55
DE0819A	0.463	GERMANY	urban	9.69	50.55
DE0819A	0.7	GERMANY	urban	9.69	50.55
DE0819A	0.462	GERMANY	urban	9.69	50.55
DE0819A	0.508	GERMANY	urban	9.69	50.55
DE0819A	0.792	GERMANY	urban	9.69	50.55
DE0819A	0.508	GERMANY	urban	9.69	50.55
DE0819A	0.47	GERMANY	urban	9.69	50.55
DE0819A	0.713	GERMANY	urban	9.69	50.55
DE0819A	0.47	GERMANY	urban	9.69	50.55
DE0827A	0.394	GERMANY	urban	11.9	50.31
DE0827A	0.534	GERMANY	urban	11.9	50.31
DE0827A	0.393	GERMANY	urban	11.9	50.31
DE0827A	0.408	GERMANY	urban	11.9	50.31
DE0827A	0.533	GERMANY	urban	11.9	50.31
DE0827A	0.409	GERMANY	urban	11.9	50.31
DE0827A	0.333	GERMANY	urban	11.9	50.31
DE0827A	0.462	GERMANY	urban	11.9	50.31
DE0827A	0.334	GERMANY	urban	11.9	50.31
DE0827A	0.407	GERMANY	urban	11.9	50.31
DE0827A	0.52	GERMANY	urban	11.9	50.31
DE0827A	0.407	GERMANY	urban	11.9	50.31
DE0827A	0.472	GERMANY	urban	11.9	50.31
DE0827A	0.597	GERMANY	urban	11.9	50.31
DE0827A	0.471	GERMANY	urban	11.9	50.31
DE0835A	0.579	GERMANY	urban	11.44	50.1
DE0835A	0.862	GERMANY	urban	11.44	50.1
DE0835A	0.577	GERMANY	urban	11.44	50.1
DE0835A	0.58	GERMANY	urban	11.44	50.1
DE0835A	0.793	GERMANY	urban	11.44	50.1
DE0835A	0.58	GERMANY	urban	11.44	50.1
DE0835A	0.559	GERMANY	urban	11.44	50.1
DE0835A	0.76	GERMANY	urban	11.44	50.1
DE0835A	0.559	GERMANY	urban	11.44	50.1
DE0835A	0.528	GERMANY	urban	11.44	50.1
DE0835A	0.692	GERMANY	urban	11.44	50.1
DE0835A	0.528	GERMANY	urban	11.44	50.1
DE0835A	0.513	GERMANY	urban	11.44	50.1
DE0835A	0.689	GERMANY	urban	11.44	50.1
DE0835A	0.512	GERMANY	urban	11.44	50.1
DE0835A	0.494	GERMANY	urban	11.44	50.1
DE0835A	0.66	GERMANY	urban	11.44	50.1
DE0835A	0.494	GERMANY	urban	11.44	50.1
DE0835A	0.381	GERMANY	urban	11.44	50.1
DE0835A	0.51	GERMANY	urban	11.44	50.1
DE0835A	0.379	GERMANY	urban	11.44	50.1
DE0836A	1.044	GERMANY	urban	6.8	51.25
DE0836A	1.538	GERMANY	urban	6.8	51.25
DE0836A	1.049	GERMANY	urban	6.8	51.25
DE0836A	0.77	GERMANY	urban	6.8	51.25
DE0836A	1.22	GERMANY	urban	6.8	51.25
DE0836A	0.773	GERMANY	urban	6.8	51.25
DE0836A	0.739	GERMANY	urban	6.8	51.25
DE0836A	1.168	GERMANY	urban	6.8	51.25
DE0836A	0.741	GERMANY	urban	6.8	51.25
DE0836A	0.684	GERMANY	urban	6.8	51.25
DE0836A	1.053	GERMANY	urban	6.8	51.25
DE0836A	0.685	GERMANY	urban	6.8	51.25
DE0836A	0.708	GERMANY	urban	6.8	51.25
DE0836A	1.077	GERMANY	urban	6.8	51.25
DE0836A	0.707	GERMANY	urban	6.8	51.25
DE0836A	0.622	GERMANY	urban	6.8	51.25
DE0836A	0.919	GERMANY	urban	6.8	51.25
DE0836A	0.622	GERMANY	urban	6.8	51.25
DE0836A	0.529	GERMANY	urban	6.8	51.25
DE0836A	0.813	GERMANY	urban	6.8	51.25
DE0836A	0.529	GERMANY	urban	6.8	51.25
DE0838A	0.729	GERMANY	urban	7.45	51.53
DE0838A	0.465	GERMANY	urban	7.45	51.53
DE0838A	0.416	GERMANY	urban	7.45	51.53
DE0838A	0.634	GERMANY	urban	7.45	51.53
DE0838A	0.417	GERMANY	urban	7.45	51.53
DE0838A	0.439	GERMANY	urban	7.45	51.53
DE0838A	0.702	GERMANY	urban	7.45	51.53
DE0838A	0.438	GERMANY	urban	7.45	51.53
DE0838A	0.383	GERMANY	urban	7.45	51.53
DE0838A	0.574	GERMANY	urban	7.45	51.53
DE0838A	0.38	GERMANY	urban	7.45	51.53
DE0838A	0.467	GERMANY	urban	7.45	51.53
DE0845A	0.846	GERMANY	urban	7.03	51.45
DE0845A	1.222	GERMANY	urban	7.03	51.45
DE0845A	0.847	GERMANY	urban	7.03	51.45
DE0845A	0.689	GERMANY	urban	7.03	51.45
DE0845A	1.059	GERMANY	urban	7.03	51.45
DE0845A	0.692	GERMANY	urban	7.03	51.45
DE0845A	0.67	GERMANY	urban	7.03	51.45
DE0845A	1.021	GERMANY	urban	7.03	51.45
DE0845A	0.672	GERMANY	urban	7.03	51.45
DE0845A	0.557	GERMANY	urban	7.03	51.45
DE0845A	0.844	GERMANY	urban	7.03	51.45
DE0845A	0.56	GERMANY	urban	7.03	51.45
DE0845A	0.579	GERMANY	urban	7.03	51.45
DE0845A	0.877	GERMANY	urban	7.03	51.45
DE0845A	0.577	GERMANY	urban	7.03	51.45
DE0845A	0.575	GERMANY	urban	7.03	51.45
DE0845A	0.848	GERMANY	urban	7.03	51.45
DE0845A	0.573	GERMANY	urban	7.03	51.45
DE0845A	0.495	GERMANY	urban	7.03	51.45
DE0845A	0.723	GERMANY	urban	7.03	51.45
DE0845A	0.495	GERMANY	urban	7.03	51.45
DE0856A	0.39	GERMANY	urban	9.71	52.36
DE0856A	0.368	GERMANY	urban	9.71	52.36
DE0856A	0.49	GERMANY	urban	9.71	52.36
DE0856A	0.369	GERMANY	urban	9.71	52.36
DE0856A	0.391	GERMANY	urban	9.71	52.36
DE0856A	0.486	GERMANY	urban	9.71	52.36
DE0856A	0.439	GERMANY	urban	9.71	52.36
DE0856A	0.607	GERMANY	urban	9.71	52.36
DE0856A	0.442	GERMANY	urban	9.71	52.36
DE0856A	0.442	GERMANY	urban	9.71	52.36
DE0856A	0.593	GERMANY	urban	9.71	52.36
DE0856A	0.442	GERMANY	urban	9.71	52.36
DE0856A	0.446	GERMANY	urban	9.71	52.36
DE0856A	0.602	GERMANY	urban	9.71	52.36
DE0856A	0.445	GERMANY	urban	9.71	52.36
DE0856A	0.363	GERMANY	urban	9.71	52.36
DE0856A	0.461	GERMANY	urban	9.71	52.36
DE0856A	0.363	GERMANY	urban	9.71	52.36
DE0856A	0.408	GERMANY	urban	9.71	52.36
DE0856A	0.576	GERMANY	urban	9.71	52.36
DE0856A	0.408	GERMANY	urban	9.71	52.36
DE0857A	1.064	GERMANY	urban	8.27	50
DE0857A	1.534	GERMANY	urban	8.27	50
DE0857A	1.062	GERMANY	urban	8.27	50
