COUNTRY_NAME,IND1_DESC,1999,2000,2001,2002,2003
St. Vincent and the Grenadines,"Mortality rate, under-5 (per 1,000)",NA,25,NA,25,NA
St. Vincent and the Grenadines,Population growth (annual %),0.88,0.87,0.87,0.86,0.85
St. Vincent and the Grenadines,"Population, total",111730,111992,109022,109164,109164
St. Vincent and the Grenadines,"Primary completion rate, female (% of relevant age group)",NA,129.1,131.6,NA,NA
St. Vincent and the Grenadines,"Primary completion rate, total (% of relevant age group)",NA,126.6,129.2,NA,NA
St. Vincent and the Grenadines,"School enrollment, primary (% net)",89.02,91.13,91.92,NA,NA
Sub-Saharan Africa,Aid per capita (current US$),20.66,20.5,21.03,28.19,NA
Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.75,0.73,NA,NA,NA
Sub-Saharan Africa,Electric power consumption (kwh per capita),434.39,431.47,455.85,NA,NA
Sub-Saharan Africa,Energy use (kg of oil equivalent per capita),670.92,669.72,661.23,NA,NA
Sub-Saharan Africa,"Fertility rate, total (births per woman)",NA,5.26,NA,5.1,NA
Sub-Saharan Africa,GDP (current US$),3.23E+11,3.26E+11,3.19E+11,3.22E+11,4.17E+11
Sub-Saharan Africa,GDP growth (annual %),2.48,3.14,3.27,3.3,3.36
Sub-Saharan Africa,"Life expectancy at birth, total (years)",NA,46.53,NA,45.83,NA
Sub-Saharan Africa,"Literacy rate, adult female (% of females ages 15 and above)",52.82,54.59,56.55,57.51,NA
Sub-Saharan Africa,"Literacy rate, adult total (% of people ages 15 and above)",60.86,62.32,64.07,64.89,NA
Sub-Saharan Africa,"Mortality rate, infant (per 1,000 live births)",NA,104.32,NA,103.14,NA
Sub-Saharan Africa,"Mortality rate, under-5 (per 1,000)",NA,175.43,NA,173.9,NA
Sub-Saharan Africa,Population growth (annual %),2.42,2.33,2.38,2.27,2.06
Sub-Saharan Africa,"Population, total",6.42E+08,6.57E+08,6.73E+08,6.88E+08,7.03E+08
Sub-Saharan Africa,"Primary completion rate, total (% of relevant age group)",NA,NA,55,NA,NA
Sudan,Aid per capita (current US$),7.88,7.17,5.78,10.7,NA
Sudan,CO2 emissions (metric tons per capita),0.1,0.17,NA,NA,NA
Sudan,Electric power consumption (kwh per capita),66.07,65.46,67,NA,NA
Sudan,Energy use (kg of oil equivalent per capita),485.45,504.5,421.48,NA,NA
Sudan,"Fertility rate, total (births per woman)",NA,4.6,NA,4.4,NA
Sudan,GDP (current US$),1.07E+10,1.22E+10,1.36E+10,1.54E+10,1.78E+10
Sudan,GDP growth (annual %),6.45,6.5,6.1,6,6
Sudan,"Life expectancy at birth, total (years)",NA,57.46,NA,58.37,NA
Sudan,"Literacy rate, adult female (% of females ages 15 and above)",44.75,46.24,47.7,49.11,NA
Sudan,"Literacy rate, adult total (% of people ages 15 and above)",56.47,57.67,58.81,59.92,NA
Sudan,"Mortality rate, infant (per 1,000 live births)",NA,65,NA,64,NA
Sudan,"Mortality rate, under-5 (per 1,000)",NA,97,NA,94,NA
Sudan,Population growth (annual %),2.1,1.94,2.05,2.16,2.28
Sudan,"Population, total",3.08E+07,3.14E+07,3.21E+07,3.28E+07,3.35E+07
Sudan,"Primary completion rate, female (% of relevant age group)",NA,46.44,45.31,NA,NA
Sudan,"Primary completion rate, total (% of relevant age group)",NA,49.85,48.66,NA,NA
Sudan,"School enrollment, primary (% net)",45.81,NA,NA,NA,NA
Suriname,Aid per capita (current US$),85.64,80.85,54.06,26.86,NA
Suriname,CO2 emissions (metric tons per capita),5.11,4.98,NA,NA,NA
Suriname,"Fertility rate, total (births per woman)",NA,2.48,NA,2.4,NA
Suriname,GDP (current US$),8.86E+08,8.90E+08,7.64E+08,9.52E+08,NA
Suriname,GDP growth (annual %),-0.86,-0.07,4.55,3.05,NA
Suriname,"Life expectancy at birth, total (years)",NA,70.21,NA,70.33,NA
Suriname,"Mortality rate, infant (per 1,000 live births)",NA,27,NA,31,NA
Suriname,"Mortality rate, under-5 (per 1,000)",NA,33,NA,40,NA
Suriname,Population growth (annual %),0.96,1.18,0.94,0.93,1.15
Suriname,"Population, total",420000,425000,429000,433000,438000
Suriname,"School enrollment, primary (% net)",NA,98.55,97.35,NA,NA
Suriname,"School enrollment, secondary (% net)",NA,60.88,59.08,NA,NA
Swaziland,Aid per capita (current US$),28.42,12.62,27.4,22.68,NA
Swaziland,CO2 emissions (metric tons per capita),0.38,0.36,NA,NA,NA
Swaziland,"Fertility rate, total (births per woman)",NA,4.4,NA,4.2,NA
Swaziland,GDP (current US$),1.38E+09,1.39E+09,1.28E+09,1.19E+09,1.85E+09
Swaziland,GDP growth (annual %),3.45,2.12,1.7,3.57,2.2
Swaziland,"Life expectancy at birth, total (years)",46.29,45.44,NA,43.74,NA
Swaziland,"Literacy rate, adult female (% of females ages 15 and above)",77.8,78.64,79.38,80,NA
Swaziland,"Literacy rate, adult total (% of people ages 15 and above)",78.96,79.63,80.3,80.93,NA
Swaziland,"Mortality rate, infant (per 1,000 live births)",NA,101,NA,106,NA
Swaziland,"Mortality rate, under-5 (per 1,000)",NA,142,NA,149,NA
Swaziland,Population growth (annual %),2.88,2.42,2.18,1.86,1.64
Swaziland,"Population, total",1020000,1045000,1068000,1088000,1106000
Swaziland,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Swaziland,"Primary completion rate, female (% of relevant age group)",NA,82.67,72.45,NA,NA
Swaziland,"Primary completion rate, total (% of relevant age group)",NA,80.84,74.48,NA,NA
Swaziland,"School enrollment, primary (% net)",76.9,77.54,76.69,NA,NA
Swaziland,"School enrollment, secondary (% net)",NA,NA,32.43,NA,NA
Sweden,CO2 emissions (metric tons per capita),5.27,5.29,NA,NA,NA
Sweden,Electric power consumption (kwh per capita),14291.52,14514.04,14916.46,NA,NA
Sweden,Energy use (kg of oil equivalent per capita),5693.01,5355.96,5740.27,NA,NA
Sweden,"Fertility rate, total (births per woman)",NA,1.55,1.57,1.64,NA
Sweden,GDP (current US$),2.52E+11,2.40E+11,2.19E+11,2.40E+11,3.01E+11
Sweden,GDP growth (annual %),4.57,4.36,1.13,1.89,1.6
Sweden,"Life expectancy at birth, total (years)",79.43,79.65,79.75,79.85,NA
Sweden,"Mortality rate, infant (per 1,000 live births)",NA,3,NA,3,NA
Sweden,"Mortality rate, under-5 (per 1,000)",NA,4,NA,3,NA
Sweden,Population growth (annual %),0.06,0.14,0.28,0.34,0.36
Sweden,"Population, total",8857000,8869000,8894000,8924000,8956000
Sweden,"School enrollment, primary (% net)",99.67,99.69,NA,NA,NA
Sweden,"School enrollment, secondary (% net)",96.1,NA,NA,NA,NA
Switzerland,CO2 emissions (metric tons per capita),5.68,5.44,NA,NA,NA
Switzerland,Electric power consumption (kwh per capita),7291.46,7294.29,7474.21,NA,NA
Switzerland,Energy use (kg of oil equivalent per capita),3737.96,3688.44,3874.84,NA,NA
Switzerland,"Fertility rate, total (births per woman)",1.48,1.49,NA,1.5,NA
Switzerland,GDP (current US$),2.59E+11,2.40E+11,2.46E+11,2.67E+11,3.09E+11
Switzerland,GDP growth (annual %),1.53,3.16,0.88,0.08,-0.5
Switzerland,"Life expectancy at birth, total (years)",NA,79.85,NA,80.28,NA
Switzerland,"Mortality rate, infant (per 1,000 live births)",NA,3,NA,5,NA
Switzerland,"Mortality rate, under-5 (per 1,000)",NA,6,NA,6,NA
Switzerland,Population growth (annual %),0.42,0.56,0.71,0.81,0.74
Switzerland,"Population, total",7140000,7180000,7231000,7290000,7344000
Switzerland,"School enrollment, primary (% net)",99.23,99,NA,NA,NA
Switzerland,"School enrollment, secondary (% net)",88.43,87.94,NA,NA,NA
Syrian Arab Republic,Aid per capita (current US$),14.47,9.79,9.36,4.76,NA
Syrian Arab Republic,CO2 emissions (metric tons per capita),3.34,3.35,NA,NA,NA
Syrian Arab Republic,Electric power consumption (kwh per capita),862.65,934.28,972.69,NA,NA
Syrian Arab Republic,Energy use (kg of oil equivalent per capita),1114.24,966.21,841.32,NA,NA
Syrian Arab Republic,"Fertility rate, total (births per woman)",3.66,3.57,NA,3.4,NA
Syrian Arab Republic,GDP (current US$),1.59E+10,1.80E+10,1.90E+10,1.99E+10,2.15E+10
Syrian Arab Republic,GDP growth (annual %),-0.94,0.6,3.37,3.23,2.48
Syrian Arab Republic,"Life expectancy at birth, total (years)",NA,69.73,NA,70.29,NA
Syrian Arab Republic,"Literacy rate, adult female (% of females ages 15 and above)",59.17,60.45,61.61,74.24,NA
Syrian Arab Republic,"Literacy rate, adult total (% of people ages 15 and above)",73.51,74.43,75.25,82.89,NA
Syrian Arab Republic,"Mortality rate, infant (per 1,000 live births)",NA,24,NA,23,NA
Syrian Arab Republic,"Mortality rate, under-5 (per 1,000)",NA,29,NA,28,NA
Syrian Arab Republic,Population growth (annual %),2.5,2.48,2.43,2.38,2.32
Syrian Arab Republic,"Population, total",1.58E+07,1.62E+07,1.66E+07,1.70E+07,1.74E+07
Syrian Arab Republic,"Primary completion rate, female (% of relevant age group)",NA,83.08,86.28,NA,NA
Syrian Arab Republic,"Primary completion rate, total (% of relevant age group)",NA,86.69,90.48,NA,NA
Syrian Arab Republic,"School enrollment, primary (% net)",94.39,95.88,97.51,NA,NA
Syrian Arab Republic,"School enrollment, secondary (% net)",37.01,38.55,38.73,NA,NA
Tajikistan,Aid per capita (current US$),19.89,20.14,27.27,26.88,NA
Tajikistan,CO2 emissions (metric tons per capita),0.83,0.64,NA,NA,NA
Tajikistan,Electric power consumption (kwh per capita),2161.85,2136.61,2151.25,NA,NA
Tajikistan,Energy use (kg of oil equivalent per capita),542.86,470.05,487.48,NA,NA
Tajikistan,"Fertility rate, total (births per woman)",NA,3.12,NA,2.87,NA
Tajikistan,GDP (current US$),1.09E+09,9.91E+08,1.03E+09,1.19E+09,1.30E+09
Tajikistan,GDP growth (annual %),3.7,8.3,10.2,9.5,10.2
Tajikistan,"Life expectancy at birth, total (years)",NA,67.3,NA,66.58,NA
Tajikistan,"Literacy rate, adult female (% of females ages 15 and above)",98.69,99.31,NA,NA,NA
Tajikistan,"Literacy rate, adult total (% of people ages 15 and above)",99.11,99.49,NA,NA,NA
Tajikistan,"Mortality rate, infant (per 1,000 live births)",NA,92,NA,90,NA
Tajikistan,"Mortality rate, under-5 (per 1,000)",NA,117,NA,116,NA
Tajikistan,Population growth (annual %),0.54,0.53,0.56,0.59,0.64
Tajikistan,"Population, total",6160000,6193000,6228000,6265000,6305000
Tajikistan,"Primary completion rate, female (% of relevant age group)",NA,95.72,97.23,NA,NA
Tajikistan,"Primary completion rate, total (% of relevant age group)",NA,99.53,100.22,NA,NA
Tajikistan,"School enrollment, primary (% net)",96.27,96.24,97.55,NA,NA
Tajikistan,"School enrollment, secondary (% net)",72.84,75.63,79.04,NA,NA
Tanzania,Aid per capita (current US$),30.07,30.33,36.9,35.04,NA
Tanzania,CO2 emissions (metric tons per capita),0.09,0.13,NA,NA,NA
Tanzania,Electric power consumption (kwh per capita),54.95,56.77,58.49,NA,NA
Tanzania,Energy use (kg of oil equivalent per capita),389.18,399.16,403.98,NA,NA
Tanzania,"Fertility rate, total (births per woman)",NA,5.3,NA,5.03,NA
Tanzania,GDP (current US$),8.64E+09,9.08E+09,9.34E+09,9.38E+09,9.87E+09
Tanzania,GDP growth (annual %),3.65,5.69,6.08,6.32,5.56
Tanzania,"Life expectancy at birth, total (years)",44.99,44.35,NA,43.09,NA
Tanzania,"Literacy rate, adult female (% of females ages 15 and above)",64.98,66.5,67.89,69.24,NA
Tanzania,"Literacy rate, adult total (% of people ages 15 and above)",73.84,75.01,76.05,77.07,NA
Tanzania,"Mortality rate, infant (per 1,000 live births)",NA,104,NA,104,NA
Tanzania,"Mortality rate, under-5 (per 1,000)",NA,165,NA,165,NA
Tanzania,Population growth (annual %),2.44,2.32,2.21,2.1,1.99
Tanzania,"Population, total",3.29E+07,3.37E+07,3.45E+07,3.52E+07,3.59E+07
Tanzania,"Poverty headcount, national (% of population)",NA,NA,35.7,NA,NA
Tanzania,"Primary completion rate, female (% of relevant age group)",NA,49.29,54.72,58.63,NA
Tanzania,"Primary completion rate, total (% of relevant age group)",56.4,48.67,53.74,57.67,NA
Tanzania,"School enrollment, primary (% net)",46.34,49.8,54.39,NA,NA
Tanzania,"School enrollment, secondary (% net)",4.83,4.82,NA,NA,NA
Thailand,Aid per capita (current US$),16.84,11.5,4.59,4.8,NA
Thailand,CO2 emissions (metric tons per capita),3.24,3.27,NA,NA,NA
Thailand,Electric power consumption (kwh per capita),1351.96,1447.96,1508.4,NA,NA
Thailand,Energy use (kg of oil equivalent per capita),1164.53,1188.05,1234.67,NA,NA
Thailand,"Fertility rate, total (births per woman)",NA,1.84,NA,1.8,NA
Thailand,GDP (current US$),1.22E+11,1.23E+11,1.16E+11,1.27E+11,1.43E+11
Thailand,GDP growth (annual %),4.45,4.76,2.14,5.41,6.74
Thailand,"Life expectancy at birth, total (years)",NA,68.82,NA,69.2,NA
Thailand,"Literacy rate, adult female (% of females ages 15 and above)",93.44,90.52,NA,NA,NA
Thailand,"Literacy rate, adult total (% of people ages 15 and above)",95.19,92.65,NA,NA,NA
Thailand,"Mortality rate, infant (per 1,000 live births)",NA,25,NA,24,NA
Thailand,"Mortality rate, under-5 (per 1,000)",NA,29,NA,28,NA
Thailand,Population growth (annual %),0.75,0.8,0.75,0.7,0.65
Thailand,"Population, total",6.02E+07,6.07E+07,6.12E+07,6.16E+07,6.20E+07
Thailand,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Thailand,"Primary completion rate, female (% of relevant age group)",NA,89.63,NA,NA,NA
Thailand,"Primary completion rate, total (% of relevant age group)",NA,91.03,NA,NA,NA
Thailand,"School enrollment, primary (% net)",84.21,86.8,86.31,NA,NA
Timor-Leste,Aid per capita (current US$),193.93,315.94,258.9,281.76,NA
Timor-Leste,"Fertility rate, total (births per woman)",NA,NA,NA,6.5,NA
Timor-Leste,GDP (current US$),2.70E+08,3.21E+08,3.76E+08,3.58E+08,3.14E+08
Timor-Leste,GDP growth (annual %),-35.45,15.46,15,2,-2
Timor-Leste,"Mortality rate, infant (per 1,000 live births)",NA,NA,NA,89,NA
Timor-Leste,"Mortality rate, under-5 (per 1,000)",NA,124,NA,126,NA
Timor-Leste,Population growth (annual %),-3.86,-6.69,2.15,3.52,NA
Timor-Leste,"Population, total",788000,737000,753000,780000,810000
Togo,Aid per capita (current US$),16.27,15.3,9.39,10.72,NA
Togo,CO2 emissions (metric tons per capita),0.33,0.39,NA,NA,NA
Togo,Energy use (kg of oil equivalent per capita),325.96,334.94,305.15,NA,NA
Togo,"Fertility rate, total (births per woman)",NA,5.02,NA,4.9,NA
Togo,GDP (current US$),1.42E+09,1.22E+09,1.26E+09,1.38E+09,1.76E+09
Togo,GDP growth (annual %),2.38,-1.91,-0.21,4.61,3.08
Togo,"Life expectancy at birth, total (years)",NA,49.3,NA,49.62,NA
Togo,"Literacy rate, adult female (% of females ages 15 and above)",41.04,42.51,43.97,45.45,NA
Togo,"Literacy rate, adult total (% of people ages 15 and above)",55.81,57.14,58.42,59.64,NA
Togo,"Mortality rate, infant (per 1,000 live births)",NA,88,NA,87,NA
Togo,"Mortality rate, under-5 (per 1,000)",NA,142,NA,140,NA
Togo,Population growth (annual %),3.65,3.98,2.13,2.12,2.1
Togo,"Population, total",4384000,4562000,4660000,4760000,4861000
Togo,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Togo,"Primary completion rate, female (% of relevant age group)",52,NA,67.27,NA,NA
Togo,"Primary completion rate, total (% of relevant age group)",62.5,NA,83.73,NA,NA
Togo,"School enrollment, primary (% net)",90.65,91.15,91.83,NA,NA
Togo,"School enrollment, secondary (% net)",26.63,NA,NA,NA,NA
Tonga,Aid per capita (current US$),211.9,188.2,200.69,220.5,NA
Tonga,CO2 emissions (metric tons per capita),1.28,1.21,NA,NA,NA
Tonga,"Fertility rate, total (births per woman)",NA,3.64,NA,3.4,NA
Tonga,GDP (current US$),1.50E+08,1.59E+08,1.42E+08,1.39E+08,1.63E+08
Tonga,GDP growth (annual %),3.06,6.45,0.43,1.61,2.5
Tonga,"Life expectancy at birth, total (years)",NA,70.99,NA,71.35,NA
Tonga,"Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA
Tonga,"Literacy rate, adult total (% of people ages 15 and above)",NA,NA,NA,NA,NA
Tonga,"Mortality rate, infant (per 1,000 live births)",NA,17,NA,16,NA
Tonga,"Mortality rate, under-5 (per 1,000)",NA,21,NA,20,NA
Tonga,Population growth (annual %),1.01,0,1,0,0.99
Tonga,"Population, total",100000,100000,101000,101000,102000
Tonga,"Primary completion rate, female (% of relevant age group)",NA,123,120.9,NA,NA
Tonga,"Primary completion rate, total (% of relevant age group)",NA,130.3,128.7,NA,NA
Tonga,"School enrollment, primary (% net)",90.89,99.4,99.89,NA,NA
Tonga,"School enrollment, secondary (% net)",72.13,71.76,NA,NA,NA
Trinidad and Tobago,Aid per capita (current US$),20.45,-1.16,-1.33,-5.54,NA
Trinidad and Tobago,CO2 emissions (metric tons per capita),19.39,20.45,NA,NA,NA
Trinidad and Tobago,Electric power consumption (kwh per capita),3557.72,3726.92,3829.48,NA,NA
Trinidad and Tobago,Energy use (kg of oil equivalent per capita),6371.29,6498.84,6707.56,NA,NA
Trinidad and Tobago,"Fertility rate, total (births per woman)",NA,1.75,NA,1.75,NA
Trinidad and Tobago,GDP (current US$),6.84E+09,8.20E+09,9.15E+09,9.37E+09,1.02E+10
Trinidad and Tobago,GDP growth (annual %),4.39,6.13,3.28,2.7,3.8
Trinidad and Tobago,"Life expectancy at birth, total (years)",NA,72.55,NA,72.4,NA
Trinidad and Tobago,"Literacy rate, adult female (% of females ages 15 and above)",97.46,97.65,97.79,97.94,NA
Trinidad and Tobago,"Literacy rate, adult total (% of people ages 15 and above)",98.15,98.29,98.39,98.49,NA
Trinidad and Tobago,"Mortality rate, infant (per 1,000 live births)",NA,17,NA,17,NA
Trinidad and Tobago,"Mortality rate, under-5 (per 1,000)",NA,20,NA,20,NA
Trinidad and Tobago,Population growth (annual %),0.39,0.54,0.54,0.62,0.69
Trinidad and Tobago,"Population, total",1282000,1289000,1296000,1304000,1313000
Trinidad and Tobago,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Trinidad and Tobago,"Primary completion rate, female (% of relevant age group)",NA,92.91,109.59,NA,NA
Trinidad and Tobago,"Primary completion rate, total (% of relevant age group)",NA,93.43,108.35,NA,NA
Trinidad and Tobago,"School enrollment, primary (% net)",93.01,92.55,94.11,NA,NA
Trinidad and Tobago,"School enrollment, secondary (% net)",67.2,72.16,64.99,NA,NA
Tunisia,Aid per capita (current US$),26.72,23.29,39.04,48.56,NA
Tunisia,CO2 emissions (metric tons per capita),1.85,1.92,NA,NA,NA
Tunisia,Electric power consumption (kwh per capita),910.85,938.83,986.67,NA,NA
Tunisia,Energy use (kg of oil equivalent per capita),811.02,828.63,852.08,NA,NA
Tunisia,"Fertility rate, total (births per woman)",2.09,2.08,NA,2.08,NA
Tunisia,GDP (current US$),2.08E+10,1.95E+10,2.00E+10,2.10E+10,2.43E+10
Tunisia,GDP growth (annual %),6.05,4.67,4.86,1.68,5.5
Tunisia,"Life expectancy at birth, total (years)",72.05,72.1,NA,72.65,NA
Tunisia,"Literacy rate, adult female (% of females ages 15 and above)",59.1,60.57,61.86,63.13,NA
Tunisia,"Literacy rate, adult total (% of people ages 15 and above)",69.74,71.01,72.11,73.17,NA
Tunisia,"Mortality rate, infant (per 1,000 live births)",NA,22,NA,21,NA
Tunisia,"Mortality rate, under-5 (per 1,000)",NA,28,NA,26,NA
Tunisia,Population growth (annual %),1.31,1.14,1.14,1.1,1.16
Tunisia,"Population, total",9456000,9564000,9674000,9781000,9895000
Tunisia,"Poverty headcount, national (% of population)",NA,NA,NA,NA,NA
Tunisia,"Primary completion rate, female (% of relevant age group)",NA,90.77,95.34,98.38,NA
Tunisia,"Primary completion rate, total (% of relevant age group)",NA,91.37,95.53,98.45,NA
Tunisia,"School enrollment, primary (% net)",94.76,95.44,96.85,NA,NA
Tunisia,"School enrollment, secondary (% net)",67.64,69.68,67.84,NA,NA
Turkey,Aid per capita (current US$),0.17,4.85,2.47,9.13,NA
Turkey,CO2 emissions (metric tons per capita),2.99,3.29,NA,NA,NA
Turkey,Electric power consumption (kwh per capita),1345.62,1422.03,1390.89,NA,NA
Turkey,Energy use (kg of oil equivalent per capita),1070.69,1149.33,1057.33,NA,NA
Turkey,"Fertility rate, total (births per woman)",NA,2.36,NA,2.23,NA
Turkey,GDP (current US$),1.84E+11,1.99E+11,1.45E+11,1.84E+11,2.38E+11
Turkey,GDP growth (annual %),-4.71,7.36,-7.49,7.94,5.79
Turkey,"Life expectancy at birth, total (years)",NA,69.58,NA,69.94,NA
Turkey,"Literacy rate, adult female (% of females ages 15 and above)",75.6,78.5,NA,NA,NA
Turkey,"Literacy rate, adult total (% of people ages 15 and above)",84.4,86.5,NA,NA,NA
